media_id,Media_vehicle
15396,"Smart Bus Shelter - Kingcircle, Maheshwari Udyan - Around King Circle "
15397,Smart Bus Shelter - Sion Rani Laxmi Chowk - King Circle to Lalbaug
15398,Smart Bus Shelter - Sion Rani Laxmi Chowk - Lalbaug to King Circle 
15399,"Smart Bus Shelter - Matunga , Nr Ruia College  - Sion to Dadar"
15400,"Smart Bus Shelter - Matunga , Nr Ruia College  - Dadar to Sion"
15415,Smart Bus Shelter - Dadar Tulsi Pipe road - Parel to Kings Circle
15420,Billboard - Mahim Cadell road entrance  - Mahim to Prabhadevi
15421,"Billboard - Mahim Cadell, Near Mahim Darga - Prabhadevi to Mahim"
15454,"Billboard - Dadar, On T.T Flyover - Kings Circle to Parel"
15455,"Billboard - Cadel road, On Dargah Galli - Mahim to Prabhadevi"
15456,"Billboard - Cadel road, On Dargah Galli - Prabhadevi to Mahim"
15457,"Billboard - Cadel road, On Dargah Galli - Mahim to Prabhadevi"
15458,"Billboard - Cadel Road, Before Hinduja Hospital - Prabhadevi to Mahim"
15459,"Billboard - Mahim, At Causeway, Opp. Church -  Mahim to Bandra"
15591,Billboard - Mahim - Dadar to Bandra
15635,Billboard - Mahim  Tare  -  Mahim to Bandra
15636,Billboard - Mahim  Tare  - Bandra to Mahim
15637,Billboard - Mahim  Church Junction  -  Mahim to Bandra
15638,Billboard - Mahim  Church Junction  - Bandra to Mahim
15639,Billboard -  Sion Flyover  - King Circle to Lalbaug
15640,Billboard - Sion Flyover  - Lalbaug to King Circle 
15641,Billboard - Sion Dharavi  - King Circle to Lalbaug
15642,Billboard - Sion Dharavi  Road  - Lalbaug to King Circle 
15643,Billboard - King Circle  - Around King Circle 
15644,Billboard - Dadar Tilak Bridge  - Dadar to Matunga
15645,Billboard - Dadar Tilak Bridge  - Matunga to Dadar
15646,Billboard - Cadell Road  - Mahim to Prabhadevi
15647,Billboard - Cadell Road  - Prabhadevi to Mahim
15648,Billboard - Cadell Road Kirti College  - Mahim to Prabhadevi
15688,"Smart Bus Shelter - Opp Portugese Church, Gokhale rd, Dadar - Parel to Kings Circle"
15689,"Smart Bus Shelter - Opposite Station, Wadala - Around Wadala Station"
15690,"Smart Bus Shelter - Outside paradise cinema, L J rd, Mahim -  Mahim to Bandra"
15745,"Billboard - Mahim Station, Tulsi pipe rd, Evening traffic - Bandra to Dadar"
21023,Billboard - Dadar Tilak Bridge - Dadar Tilak Bridge to Parel 
21026,"Billboard - Cadel Road, Mahim - Prabhadevi to Dadar"
21027,"Billboard - Cadel Road, Mahim - Shivaji Park To Prabhadevi "
21028,"Billboard - Cadel Road, Mahim - Mahim to Dadar"
21029,"Billboard - Cadel Road, Mahim - Dadar to Bandra "
21030,Billboard - Cadel Road - Prabhadevi to Bandra 
21031,Billboard - Cadel Road - Dadar to Siddhivinayak Temple
21032,"Billboard - Cadel Road, Shivaji Park - Dadar to Prabhadevi "
21074,"Billboard - Dadar, On T.T Flyover - Parel to Sion"
21075,"Billboard - Mahim, At Causeway, Opp Church - Bandra to Dadar"
21996,Bus Shelter - Ruia College - Around Ruia College
21997,Bus Shelter - Maheshwari Udyan - Around Maheshwari Udyan
21998,Bus Shelter - Ruia College - Around Ruia College
21999,Bus Shelter - Maheshwari Udyan - Around Maheshwari Udyan
22000,Bus Shelter - Gandhi Market - Around Gandhi Market
22001,Bus Shelter - Maheshwari Udyan - Around Maheshwari Udyan
22002,Bus Shelter - Dadar T.T. - Around Dadar  Railway station
22003,Bus Shelter - Shindewadi - Around Shindewadi
22004,Bus Shelter - Ruia College - Around Ruia College
22005,Bus Shelter - Veer Kotwal Udyan - Around Veer Kotwal Udyan
22006,Bus Shelter - Shivaji Mandir - Around Shivaji Mandir
22007,Bus Shelter - Mahim Fatak - Around Mahim Fatak
22008,Bus Shelter - Sitladevi Mandir - Around Sitladevi Mandir
22009,Bus Shelter - R. G. Gadkari Chowk - Around R. G. Gadkari Chowk
22010,Bus Shelter - Shivaji Mandir - Around Shivaji Mandir
22011,Bus Shelter - Madhani Estate - AroundMadhani Estate
22012,Bus Shelter - Ruby Mill - Around Ruby Mill
22013,Bus Shelter - Mahim Bus Stop - Around Mahim Bus stop
22014,Bus Shelter - Mayor Bungalow - Around Mayor Bungalow
22015,Bus Shelter - Vaneeta Samaj - Around Vaneeta Samaj
22016,Bus Shelter - Catering College - Around Catering College
22020,Bus Shelter - P. T. Chowk - Around P. T. Chowk
22021,Bus Shelter - Catering College - Around Catering College
22022,Bus Shelter - Around Mahim Bus Shelter - Around Mahim Bus Shelter
22023,Bus Shelter - Sitladevi Mandir - Around Sitladevi Mandir
22024,Bus Shelter - Mahim  - Around Mahim 
22025,Bus Shelter - Mahim Station - Around Mahim Station
22026,Bus Shelter - Matunga Road - Around Matunga Road
22027,Bus Shelter - Mahim Bus Stop - Around Mahim 
22028,Bus Shelter - Mahim Causeway - Around Mahim Causeway
22029,Bus Shelter - Metro Co. - Around Metro Co.
22052,Bus Shelter - Marathi Vidnyan Parishad - Around Marathi Vidnyan Parishad
22053,Bus Shelter - Tata Nagar - Around Tata Nagar
22054,Bus Shelter - Chunabhatti Phatak - Around Chunabhatti Phatak
22055,Bus Shelter - Chunabhatti Bus Station - Around Chunabhatti Bus Station
22056,Bus Shelter - Central Labour Institue - Around Central Labour Institue
22057,Bus Shelter - Rani Laxmi Chowk - Around Rani Laxmi Chowk
22058,Bus Shelter - Shivsrusti - Around Shivsrusti
22059,Bus Shelter - Nehru Nagar - Around Nehru Nagar
22066,Bus Shelter - Mahul Village - Around Mahul Village
22073,Bus Shelter - Refineries - Around Refineries
22074,Bus Shelter - Tata Electric Co. - Around Tata Electric Co.
22075,Bus Shelter - B.P.C.L. (Labour Gate) - Around B.P.C.L. (Labour Gate)
22076,Bus Shelter - Wadala Bridge - Around Wadala Bridge
22077,Bus Shelter - Antop Hill - Around Antop Hill
22078,Bus Shelter - Kane Nagar - Around Kane Nagar
22079,Bus Shelter - C.G.S. Colony - Around C.G.S. Colony
22080,Bus Shelter - Antop Hill Police Station - Around Antop Hill Police Station
22081,Bus Shelter - Antop Hill Church - Around Antop Hill Church
22082,Bus Shelter - Sardar Nagar No. 4 - Around Sardar Nagar No. 4
22084,Bus Shelter - Maheshwari Udyan - Around Maheshwari Udyan
22085,Bus Shelter - Amulak School - Around Amulak School
22086,Bus Shelter - S.I.W.S. College - Around S.I.W.S. College
22087,Bus Shelter - Maheshwari Udyan - Around Maheshwari Udyan
22088,Bus Shelter - Khalsa College - Around Khalsa College
22089,Bus Shelter - Five Garden - Around Five Garden
22090,Bus Shelter - V.J.T.I. - Around V.J.T.I.
22091,Bus Shelter - Maheshwari Udyan - Around Maheshwari Udyan
22092,Bus Shelter - Kapol Niwas - Around Kapol Niwas
22093,Bus Shelter - Kapol Niwas - Around Kapol Niwas
22094,Bus Shelter - Pioneer English School - Around Pioneer English School
22095,Bus Shelter - Gandhi Market - Around Gandhi Market
22096,Bus Shelter - Tilak Hospital - Around Tilak Hospital
22097,Bus Shelter - Jain Society - Around Jain Society
22098,Bus Shelter - Rani Laxmi Chowk - Around Rani Laxmi Chowk
22099,Bus Shelter - Tilak Hospital - Around Tilak Hospital
22100,Bus Shelter - Rupam Cinema - Around Rupam Cinema
22101,Bus Shelter - G.T.B. Nagar Rly Stn. - Around G.T.B. Nagar Rly Stn.
22102,Bus Shelter - Wadala Bridge - Around Wadala Bridge
22103,Bus Shelter - Sangam Nagar - Around Sangam Nagar
22104,Bus Shelter - Ruia College - Around Ruia College
22105,Bus Shelter - Piwla Bungalow - Around Piwla Bungalow
22106,Bus Shelter - Dharavi Depot - Around Dharavi Depot
22107,Bus Shelter - Rani Laxmi Chowk - Around Rani Laxmi Chowk
22108,Bus Shelter - P.M.G.P. Colony - Around P.M.G.P. Colony
22109,Bus Shelter - T - Junction - Around T - Junction
22110,Bus Shelter - Chunabhatti Phatak - Around Chunabhatti Phatak
22111,Bus Shelter - Wadala Depot - Around Wadala Depot
22112,Bus Shelter - Dadar Workshop - Around Dadar Workshop
22113,Bus Shelter - Dadar Fire Brigade - Around Dadar Fire Brigade
22114,Bus Shelter - Chitra Cinema - Around Chitra Cinema
22115,Bus Shelter - Hindmata - Around Hindmata
22116,Bus Shelter - Hindmata - Around Hindmata
22117,Bus Shelter - Shindewadi - Around Shindewadi
22118,Bus Shelter - Shindewadi - Around Shindewadi
22119,Bus Shelter - Chitra Cinema - Around Chitra Cinema
22120,Bus Shelter - Dadar T.T. - Around Dadar T.T.
22121,Bus Shelter - Swami Narayan Mandir - Around Swami Narayan Mandir
22122,Bus Shelter - Hindu Colony - Around Hindu Colony
22123,Bus Shelter - Dadar T.T. - Around Dadar T.T.
22124,Bus Shelter - Five Garden - Around Five Garden
22125,Bus Shelter - Dadar Workshop - Around Dadar Workshop
22126,Bus Shelter - Wadala Church - Around Wadala Church
22127,Bus Shelter - Sahakar Nagar - Around Sahakar Nagar
22128,Bus Shelter - Sharda Cinema - Around Sharda Cinema
22130,Bus Shelter - Naigaon Police Station - Around Naigaon Police Station
22131,Bus Shelter - Dnyaneshwar Nagar - Around Dnyaneshwar Nagar
22132,Bus Shelter - Kidwai Nagar - Around Kidwai Nagar
22133,Bus Shelter - Madhav Nagar - Around Madhav Nagar
22134,Bus Shelter - Azad Nagar - AroundAzad Nagar
22135,Bus Shelter - Wadala Station - Around Wadala Station
22136,Bus Shelter - Apna Bazaar - Around Apna Bazaar
22137,Bus Shelter - R. G. Gadkari Chowk - Around R. G. Gadkari Chowk
22138,Bus Shelter - Citylight - Around Citylight
22139,Bus Shelter - Kabutar Khana - Around Kabutar Khana
22140,Bus Shelter - Shardashram - Around Shardashram
22141,Bus Shelter - Dadar Police Station - Around Dadar Police Station
22142,Bus Shelter - Parel S. T. Depot - Around Parel S. T. Depot
22143,Bus Shelter - Kamgar Stadium - Around Kamgar Stadium
22144,Bus Shelter -  Around Mahim Bus Stop - Mahim to Dadar
22146,Bus Shelter - Shree Jakhadevi - Around Shree Jakhadevi
22147,Bus Shelter - Portuguese Church - Around Portuguese Church
22148,Bus Shelter - R. G. Gadkari Chowk - Around R. G. Gadkari Chowk
22149,Bus Shelter - Ranade Road - Around Ranade Road
22150,Bus Shelter - R. G. Gadkari Chowk - Around R. G. Gadkari Chowk
22151,Bus Shelter - Sitladevi Mandir - Around Sitladevi Mandir
22152,Bus Shelter - Kurla Bazaar - Around Kurla Bazaar
22159,Bus Shelter - Old Agra Road - Around Old Agra Road
22160,Bus Shelter - Sheetal Cinema - Around Sheetal Cinema
22161,Bus Shelter - Kamani - Around Kamani
22162,Bus Shelter - Bail Bazaar - Around Bail Bazaar
22172,Bus Shelter - Old Agra Road - Around Old Agra Road
22173,Bus Shelter - Kalpana Cinema - Around  Kalpana Cinema
22175,Bus Shelter - Kurla Garden - Around Kurla Garden
22176,Bus Shelter - Kurla Post Office - Around  Kurla Post Office
22177,Bus Shelter - Anjanabai Nagar - Around Anjanabai Nagar
22178,Bus Shelter - Gol Bldg. - Around Gol Bldg.
22179,Bus Shelter - Kurla Rly. Station (W) - Around Kurla Railway Station (W)
22299,Bus Shelter - Municipal Hospital - Around Municipal Hospital
22304,Bus Shelter - Bhakti Park - Around Bhakti Park
22305,Bus Shelter - Kane nagar - Around Kane nagar
22306,Bus Shelter - Maharashtra Nature Park - Around Maharashtra Nature Park
22308,Bus Shelter - Rani Laxmi Chowk - Around Rani Laxmi Chowk
22309,Bus Shelter - Maharashtra Kata - Around Maharashtra Kata
22312,Bus Shelter - Sheetal Cinema - Around Sheetal Cinema
22316,Bus Shelter - Dnyan Sampada - Around Dnyan Sampada
22319,Bus Shelter - Baiganwadi - Around Baiganwadi
22322,Bus Shelter - Kurla Depot - Around Kurla Depot
22323,Bus Shelter - Bainganwadi - Around Bainganwadi
22324,Bus Shelter - Sathe Nagar - Around Sathe Nagar
23445,Bus Shelter - LT Marg - Around LT Marg
23446,Bus Shelter - LT Marg - Around LT Marg
23450,Bus Shelter - LT Marg - Around LT Marg
23451,Bus Shelter - LT Marg - Around LT Marg
23483,Bus Shelter - K Bhurav Marg - Around K Bhurav Marg
23484,Bus Shelter - K Bhurav Marg - Around K Bhurav Marg
23494,Bus Shelter - R. Bhatt Road - Around R. Bhatt Road
23495,Bus Shelter - R. Bhatt Road - Around R. Bhatt Road
23544,Bus Shelter - RRM Roy Road - Around RRM Roy Road
23545,Bus Shelter - RRM Roy Road - Around RRM Roy Road
23556,Bus Shelter - GD Road - Around GD Road
23557,Bus Shelter - GD Road - Around GD Road
23578,Bus Shelter - Dr.B.A.Road - Around Dr.B.A. Road
23579,Bus Shelter - Dr.B.A.Road - Around Dr.B.A. Road
23612,Bus Shelter - Sayani Road - Around Sayani Road
23613,Bus Shelter - Jaganath Bhatankar Marg - Around Jaganath Bhatankar Marg
23627,Bus Shelter - Senapati Bapat Marg - Around Senapati Bapat marg
23628,Bus Shelter - Senapati Bapat Marg - Around Senapati Bapat marg
23629,Bus Shelter - Senapati Bapat Marg - Around Senapati Bapat marg
23631,Bus Shelter - Dr.B.A. Road - Around Dr.B.A. Road
23632,Bus Shelter - Dr.B.A. Road - Around Dr.B.A. Road
23633,Bus Shelter - Jijibhoy Lane - Around Jijibhoy lane
23634,Bus Shelter - Jijibhoy Lane - Around Jijibhoy lane
23635,Bus Shelter - Dr.B.A. Road - Around Dr.B.A. Road
23636,Bus Shelter - Aacharya Dhonde Marg - Around Aacharya Dhonde Marg
23637,Bus Shelter - Dattaram Lad Marg - Around Dattaram Lad Marg
23638,Bus Shelter - Shrikant Hadkar Marg - Around Shrikant Hadkar Marg
23640,Bus Shelter - Aacharya Dhonde Marg - Around Aacharya Dhonde Marg
23641,Bus Shelter - S.S. Rao Road - Around S.S.Rao Road
23642,Bus Shelter - S.S. Rao Road - Around S.S.Rao Road
23643,Bus Shelter - S.S. Rao Road - Around S.S.Rao Road
23644,Bus Shelter - E.Borges Marg - Around E.Borges Marg
23645,Bus Shelter - Jerbai Wadia Road - Around Jerbai Wadia Road
23646,Bus Shelter - R.A.Kidwai Marg - Around R.A.Kidwai Marg
23647,Bus Shelter - T.Jivraj Marg - Around T.Jivraj Marg
23657,Bus Shelter - GD Ambedkar Road  - Around GD Ambedkar Road 
23672,Billboard - Chinchpokli - Town to Sub-urbs
23673,Billboard - Chinchpokli - Sub-urbs to Town
23674,Billboard - Dadar Tilak Bridge - Sub-urbs to Town
23675,Billboard - Elphinstone Flyover - Town to Sub-urbs
23676,Billboard - Elphinstone Flyover - Sub-urbs to Town
23677,Billboard - Elphinstone Flyover - Sub-urbs to Town
23697,Bridge Panel - King Circle Junction - Sub-urbs to Town
23698,Bridge Panel - King Circle Junction - Sub-urbs to Town
23729,Billboard - Tulsi Pipe Road Dadar - Town to Sub-urbs
23730,Billboard - Tulsi Pipe Road Mahim - Town to Sub-urbs
23731,Billboard - Tulsi Pipe Road Mahim - Town to Sub-urbs
23732,Billboard - Dadar Tilak Bridge - Town to Sub-urbs
23799,Billboard - Dadar - Sub-urbs to Town
23800,Billboard - Dadar - Sub-urbs to Town
23801,Billboard - Dadar - Town to Sub-urbs
23802,Billboard - Dadar - Sub-urbs to Town
23803,Billboard - Dadar - Sub-urbs to Town
23804,Billboard - Dadar - Around Dadar
23805,Billboard - Dadar - Around Dadar
23806,Billboard - Dadar - Around Dadar
23807,Billboard - Dadar - Around Dadar
23808,Billboard - Dadar - Around Dadar
23809,Billboard - Dadar - Around Dadar
23810,Billboard - Mahim (W) - Town to Sub-urbs
24330,Billboard - Dadar Shivaji Park Opp. Sena Bhavan - Town to Sub-urbs
24331,Billboard - Dadar Tilak Bridge - Town to Sub-urbs
24332,Billboard - Dadar Circle Above Satguru Shop - Sub-urbs to Town
24333,Billboard - Parel - Town to Sub-urbs
24334,Billboard - Parel On F.O.Bridge - Town to Sub-urbs
24335,Billboard - King Circle At Junction Opp. Maheshwari - Sub-urbs to Town
24336,Billboard - King Circle At Junction Opp. Maheshwari - Sub-urbs to Town
24337,Billboard - Sion Junction - Town to Sub-urbs
24338,Billboard - Sion Junction - Town to Sub-urbs
24339,Billboard - Sion Chunabhatti - Sub-urbs to Town
25661,Billboard - Mahim Causeway - Evening Traffic
25684,Billboard - Mahim - Evening Traffic
25686,Billboard - Mahim  - Evening traffic
25771,Billboard - Dadar TT Flyover - Morning Traffic
25798,Billboard - Mahim  - Morning Traffic
25801,Unipole - Dadar TT Flyover - Morning Traffic
25810,Billboard - Mahim  - Morning Traffic
25989,Billboard - Mahim  - Morning Traffic
26007,Billboard - Mahim Tulsipipe - Morning Traffic
26016,Billboard - Mahim - Evening Traffic
26018,Public Utility - Mahim - Evening Traffic
26031,Billboard - Sion - Evening Traffic
26034,Billboard - Dadar TT Flyover - Morning Traffic
26043,Billboard - Dadar TT Flyover - Morning Traffic
26046,Billboard - Mahim - Morning Traffic
26064,Billboard - Dadar TT Flyover - Morning Traffic
26070,Billboard - Dadar TT Flyover - Morning Traffic
23055,Unipole - Teen Hath Naka Signal - Eternity Mall to Gokhale Road
23056,Bridge Pillar - Teen Hath Naka Signal - Thane to Mumbai
23053,Bridge Panel - Teen Hath Naka Signal - Eternity Mall to Gokhale Road
23054,Bridge Panel - Teen Hath Naka Signal - Eternity Mall to Gokhale Road
23052,Unipole - Teen Hath Naka Signal - Eternity Mall to Hari Niwas 
23050,Billboard - Teen Hath Naka Signal - Hari Niwas to Etrenity Mall
23051,Bridge Panel - Teen Hath Naka Signal - Etrenity Mall to Hari Niwas
23048,Bridge Panel - Teen Hath Naka Signal - Hari Niwas to Etrenity Mall
23049,Bridge Panel - Teen Hath Naka Signal - Hari Niwas to Etrenity Mall
23046,Bridge Panel - Teen Hath Naka Signal - Gokhale Road to Etrenity Mall
23047,Billboard - Teen Hath Naka Signal - Gokhale Road to Etrenity Mall
23045,Bridge Panel - Teen Hath Naka Signal - Gokhale Road to Etrenity Mall
23034,Billboard - Powai Link Road - Powai to Highway
23035,Billboard - Tilak Nagar Bridge - Sion to Mulund
23032,Billboard - Powai Link Road - Powai to Highway
23033,Billboard - Powai Link Road - Powai to Highway
23031,Billboard - Powai Link Road - EE Highway to Powai
14984,Billboard - Mumbai-Pune Highway - Around Mumbai-Pune Highway
15011,Billboard - Mumbai-Pune Highway - Around Mumbai-Pune Highway
15035,Billboard - Mulund  - Naupada to JVLR
15059,Foot Over Bridge - Ghatkopar  - MG Road to LBS Marg
15060,Foot Over Bridge - Ghatkopar - Nalanda nagar - LBS Marg to MG Road
15061,Foot Over Bridge - Vikhroli - Godrej & Boyce  - Vikhroli to Mulund
15062,Foot Over Bridge - Vikhroli - Godrej & Boyce  - Mulund to Vikhroli
15063,Foot Over Bridge - Vikhroli Police Station  - Vikhroli to Mulund
15064,Foot Over Bridge - Vikhroli Police Station  - Mulund to Vikhroli
15065,Foot Over Bridge - Kanjur Marg  - Vikhroli to Mulund
15066,Foot Over Bridge -  Kanjur Marg  - Mulund to Vikhroli
15067,Foot Over Bridge - Bhandup  - JVLR to Naupada
15068,Foot Over Bridge - Bhandup  - Naupada to JVLR
15077,Billboard - Santacruz Chembur Link Road  - Santacruz to Chembur
15078,Billboard - Santacruz Chembur Link Road  - Chembur to Santacruz
15079,Billboard - Santacruz Chembur Link Road  - Santacruz to Chembur
15080,Billboard - Santacruz Chembur Link Road  - Chembur to Santacruz
15081,Billboard - Chembur - Santacruz to Chembur
15084,Bridge Panel -  Kurla CST  - Around Kurla CST 
15085,Bridge Panel - Kurla CST  - Around Kurla CST 
15219,Foot Over Bridge - EEH Near Praveen hotel - Around EEH
